id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
21768926,"1BR steps fr King W, CN tower & Rogers Center",33598256,Tracy,,Waterfront Communities-The Island,43.64423,-79.39223,Entire home/apt,113,28,43,2018-10-20,0.72,1,0,0,
21965847,Lovely 2 bedroom condo (Yonge/Sheppard),52427068,Negin,,Lansing-Westgate,43.76089,-79.41258,Entire home/apt,380,2,6,2022-09-03,1.20,1,306,6,STR-2206-HGPXVJ
21770342,Private Room in the heart of Cityplace,58649263,Tyler,,Waterfront Communities-The Island,43.63802,-79.39821,Private room,100,28,0,,,1,0,0,
21975330,Charming Downtown Toronto Bachelor Apt U2,9923100,Ed,,Annex,43.67102,-79.40744,Entire home/apt,78,29,23,2022-04-30,0.40,11,214,1,
21779303,Room in Beautiful Home Near Danforth Subway,15374566,Murray,,Danforth,43.68765,-79.31664,Private room,61,30,9,2022-11-21,0.21,2,64,4,
21976318,Authentic century old downtown loft,160453045,James,,Niagara,43.6406,-79.41198,Entire home/apt,160,28,22,2019-02-03,0.36,1,0,0,
21779757,81-08 share washroom bedroom,139762710,Maggie,,Don Valley Village,43.7871,-79.36589,Private room,61,28,22,2018-09-08,0.36,10,0,0,
21781800,MASSIVE Downtown Hub in Center of City!,3131152,William,,Waterfront Communities-The Island,43.63936,-79.39625,Entire home/apt,135,4,37,2020-02-18,0.61,1,0,0,STR-2011-GXVDVH
21976829,PRIVATE ELEGANCE,52432167,Suzanna,,Little Portugal,43.64428,-79.42637,Entire home/apt,150,28,37,2022-01-03,0.61,3,213,1,
21977950,New basement en-suite with private bathroom,100969994,Fei,,Milliken,43.82146,-79.27813,Private room,39,29,15,2020-02-29,0.25,3,297,0,
21783008,Large Corner Unit Condo,158721542,Sara,,Waterfront Communities-The Island,43.6383,-79.39293,Private room,85,28,1,2017-11-19,0.02,1,0,0,
21784631,3BR with Crib & Parking Family-Friendly Home,157953450,Yen,,Woodbine Corridor,43.66693,-79.3168,Entire home/apt,218,28,104,2022-08-06,1.70,7,94,4,
21785403,"Big, Bright, Eccentric House in Kensington Market",23396349,Patrick,,Kensington-Chinatown,43.65232,-79.40095,Entire home/apt,600,28,18,2018-09-02,0.30,1,0,0,
21979355,Decent Room Downtown,30675915,Cuong,,Little Portugal,43.64163,-79.42217,Private room,35,28,3,2017-12-22,0.05,1,0,0,
21786774,"Quiet, Convenient Separate living space",158756374,Kristen,,Banbury-Don Mills,43.74355,-79.3592,Private room,69,1,129,2022-11-13,2.10,1,56,34,STR-2010-JGKRVM
21981590,Classic Victorian in Queen West/Little Portugal,160494223,Fatima,,Little Portugal,43.64772,-79.43536,Entire home/apt,170,90,0,,,1,0,0,
21982595,Beaches House with 3 Bdrm & 3 Bath Sleeps 6,119348655,Jack,,The Beaches,43.66682,-79.30477,Entire home/apt,201,3,108,2022-12-01,1.78,1,106,7,STR-2210-HJSRVK
21797248,Private bedroom/en-suite washroom. mini one month,158845610,Jane,,Rouge,43.79256,-79.13043,Private room,65,31,15,2022-10-29,0.31,2,349,2,
21984281,Spacious Luxurious Home w/ steam room & gym,8739610,Nathan,,Trinity-Bellwoods,43.65152,-79.41905,Entire home/apt,400,28,11,2021-05-31,0.22,2,364,0,
21993469,Annex Retreat,97774171,Micah,,Kensington-Chinatown,43.65685,-79.40509,Entire home/apt,163,28,3,2018-01-07,0.05,2,0,0,
21996801,"Billion Dollar View, for much less!",3818772,Martin,,Waterfront Communities-The Island,43.64322,-79.38315,Entire home/apt,189,28,1,2018-06-01,0.02,2,0,0,
21997726,Downtown TO - full 1 bed apt with parking,54866434,Amy,,Waterfront Communities-The Island,43.64401,-79.39112,Entire home/apt,89,29,34,2020-08-10,0.65,1,0,0,
21800439,Spectacular whole house,23310500,Frank,,North Riverdale,43.67775,-79.34802,Entire home/apt,195,28,127,2022-11-26,2.12,11,365,1,Exempt
21999532,Perfectly located Yonge/Sheppard Studio,4117530,Nathan,,Willowdale East,43.75887,-79.41004,Entire home/apt,100,365,5,2018-07-10,0.08,1,0,0,
22000473,Luxury 1 bedroom Condo in Fort york,160648859,Termeh,,Niagara,43.63564,-79.40407,Entire home/apt,243,28,0,,,1,89,0,
22000945,"Private Room in Cozy Downtown Apartment, Toronto",38851982,Evan,,Niagara,43.63673,-79.40031,Private room,38,28,2,2017-12-16,0.03,1,0,0,
21808085,Park House! Enjoy winter on the park.,16594318,Susanne,,Lawrence Park North,43.72877,-79.39077,Entire home/apt,300,89,9,2020-02-23,0.17,1,91,0,
22012565,Cozy Little Italy Apartment,8670306,Karen,,Trinity-Bellwoods,43.65371,-79.41246,Entire home/apt,75,28,1,2017-12-23,0.02,1,0,0,
22014709,Toronto Bungalow,30405886,Lena,,Greenwood-Coxwell,43.67369,-79.32796,Private room,40,28,0,,,1,0,0,
22017165,Cozy Condo with nearby public transport and plaza,160349071,Long,,Clanton Park,43.75205,-79.4506,Private room,40,28,2,2018-08-01,0.04,1,0,0,
22019984,Bachelor,96861731,Kourosh,,Westminster-Branson,43.78727,-79.44861,Entire home/apt,50,28,0,,,1,0,0,
21816249,Get Comfortable in Our Stylish Place,158776724,Andrey,,Parkwoods-Donalda,43.76339,-79.32364,Private room,100,28,204,2022-11-20,3.33,1,338,57,STR-2011-HHDRVJ
22020128,"Downtown Toronto, furnished appt",160797996,Julie,,Kensington-Chinatown,43.65474,-79.39234,Entire home/apt,120,28,37,2020-01-02,0.62,1,0,0,
22025747,Townhouse,43308936,Ali,,Bay Street Corridor,43.66694,-79.38715,Entire home/apt,150,28,1,2018-01-03,0.02,3,0,0,
22025753,The Little Italy House,53318438,Carmen,,Trinity-Bellwoods,43.65196,-79.41711,Entire home/apt,328,2,29,2022-11-12,0.54,1,345,14,STR-2105-FJCRVB
22029456,1 Bedroom Suite,160351432,Azeta,,Lansing-Westgate,43.75988,-79.41101,Entire home/apt,300,28,26,2020-07-24,0.43,2,89,0,
22035415,AMAZING - 2 BDRM 2 BATH - DOWNTOWN,9597606,Ingrid,,Trinity-Bellwoods,43.6503,-79.40523,Entire home/apt,200,28,0,,,2,0,0,
22043405,"Spacious, Bright and Cozy Retreat near Humber Bay",160919699,Sandy,,Stonegate-Queensway,43.63886,-79.4864,Entire home/apt,100,28,4,2019-05-26,0.07,1,0,0,
21828838,Private apartment in trendy Danforth neighbourhood,7343001,Amy,,Broadview North,43.68477,-79.34854,Entire home/apt,109,3,131,2022-11-28,2.26,1,342,43,STR-2204-GHGPHF
22048823,Spacious Comfortable Basement in North York,161033145,Pradeep,,York University Heights,43.75015,-79.48868,Entire home/apt,70,28,81,2020-03-04,1.35,1,34,0,
22050850,"Downtown Annex, 2 bdms, 2 mins to subway, U of T",2321316,Tara,,Annex,43.67246,-79.4071,Entire home/apt,89,28,12,2020-01-02,0.21,2,179,0,
22051982,"Cozy, spacious basement apt.in Roncesvales village",119037222,Seher,,Roncesvalles,43.65234,-79.44763,Entire home/apt,98,28,63,2022-09-08,1.05,2,175,8,STR-2010-JCBDPM
21829436,Master bedroom in a luxury condo with a great view,32007127,Kevin,,Niagara,43.63698,-79.40443,Private room,139,28,16,2020-01-26,0.26,2,0,0,
22052036,Modern 2 Bedroom Apartment,88283575,Michael,,Banbury-Don Mills,43.74312,-79.35562,Entire home/apt,180,3,86,2022-12-03,1.44,1,143,18,STR-2205-HCDBHJ
22123184,Modern and bright apartament close to subway,7248585,Juan Jose,,Oakwood Village,43.69713,-79.44323,Entire home/apt,100,29,18,2021-09-03,0.30,1,45,0,
22062857,Spacious Private unit in Kensington Market,114408617,Lee Anne,,University,43.65786,-79.4011,Entire home/apt,90,28,187,2022-10-31,3.11,1,6,42,STR-2012-GTFXVH
22063082,Cozy one bed room in a convenient location,36000850,Sarah,,Mount Pleasant West,43.70105,-79.3964,Entire home/apt,110,28,5,2018-07-29,0.09,1,0,0,
22065081,Modern 1 Bedroom Downtown Condo w free parking,95622196,Aaron,,Niagara,43.6368674,-79.4060214,Entire home/apt,190,2,129,2022-11-15,2.12,1,16,22,STR-2012-GHQKVF
22123822,"Modern open-concept 2 bed, 2 bath with Jacuzzi tub",150463095,Sophia,,Islington-City Centre West,43.64855,-79.53754,Entire home/apt,128,28,265,2022-10-17,4.39,5,224,33,STR-2011-FKDRVB
22065100,Luxurious Waterfront Condo in Downtown Toronto,137406673,Mirella,,Waterfront Communities-The Island,43.64252,-79.38275,Entire home/apt,229,2,153,2022-11-24,2.54,1,50,56,STR-2101-HVRXVL
22065289,2 BR FURNISHED SUITE -HEART OF DOWNTOWN TORONTO,1142531,Valerie,,Waterfront Communities-The Island,43.64467,-79.39097,Entire home/apt,149,28,197,2020-03-14,3.24,3,215,0,
22124558,Home Away From Home,161632623,Mo,,Bayview Village,43.76866,-79.38026,Entire home/apt,175,30,0,,,1,0,0,
22067605,Full modern space downtown lakeshore,88217300,Vito,,Long Branch,43.59447,-79.53818,Entire home/apt,100,28,1,2018-04-24,0.02,1,0,0,
22076522,New in town? Comfortable bed to sleep. All access,152633603,Manifest,,Briar Hill-Belgravia,43.69758,-79.44521,Shared room,23,28,0,,,2,0,0,
22077410,Comfortable room to sleep and relax. Close to DT,152633603,Manifest,,Briar Hill-Belgravia,43.69735,-79.44681,Shared room,18,28,0,,,2,0,0,
22126823,Sunny & Comfy Condo with City & Lake View/Parking,6540835,James,,Niagara,43.63664199999999,-79.4057224,Entire home/apt,220,28,217,2022-11-15,3.61,12,72,44,STR-2011-HQYXVK
22081409,1 bedroom condo (1600+ sq ft) steps from King St,84361975,Adam,,Waterfront Communities-The Island,43.64768,-79.39072,Entire home/apt,189,28,2,2018-02-10,0.03,1,0,0,
22130510,Single bedroom in Basement apartment,24085234,Cristina,,Caledonia-Fairbank,43.68745,-79.46062,Private room,25,28,19,2021-04-30,0.32,9,141,0,
22135844,Beautiful 1 bed 2 bath w/ Jacuzzi near Airport/TTC,150463095,Sophia,,Islington-City Centre West,43.65054,-79.53817,Entire home/apt,120,1,47,2022-09-17,0.77,5,6,6,STR-2011-FKDRVB
22084161,"Bright, Spacious, Modern Room in North York",38030183,Salim,,Victoria Village,43.72237,-79.30679,Private room,49,28,18,2020-02-29,0.33,4,339,0,
22088060,LOCATION & COMFORT: Luxury bedroom w/private bath,147085812,Rhea,,Rosedale-Moore Park,43.67224,-79.38232,Private room,65,30,1,2018-06-26,0.02,2,0,0,
22091244,Downtown Private room B- private wc (basement),9956811,Erica,,Weston-Pellam Park,43.66913,-79.45394,Private room,74,30,1,2020-01-01,0.03,11,219,0,
22144337,Close to beach & Go-Transit... Queen Size Bed,127351635,Sunny,,Long Branch,43.59677,-79.53403,Entire home/apt,236,28,4,2018-02-15,0.07,1,89,0,
22094476,Private 1 Bedroom Apartment In Downtown Toronto!!,161405482,Steve,,Kensington-Chinatown,43.65682,-79.39277,Entire home/apt,99,28,1,2018-04-07,0.02,2,0,0,
22144992,Bright Spacious Top Floor with a Sunny Terrace,3225688,Nedo,,Dufferin Grove,43.6576,-79.43948,Entire home/apt,204,28,55,2022-09-30,0.96,5,151,4,
22094707,Downtown Private room C- private wC (Basement),9956811,Erica,,Weston-Pellam Park,43.66781,-79.45319,Private room,74,30,4,2019-01-01,0.07,11,219,0,
22148347,Industrial loft with swing,44033702,Jillian,,Roncesvalles,43.64718,-79.44221,Entire home/apt,156,28,0,,,1,0,0,
22151084,Spacious 3 bedrooms Heart of Downtown.,161763640,Dung,,Kensington-Chinatown,43.65312,-79.39856,Entire home/apt,217,28,265,2022-11-27,4.38,1,25,69,STR-2012-GTDVHH
22151339,Cozy Private Bedroom in the Heart of Toronto,9812884,Levee,,Regent Park,43.65877,-79.36501,Private room,58,2,200,2022-11-27,3.33,1,178,53,STR-2204-GHVVHF
22099758,The Swan of Swansea - Entire Home,157267017,Dino,,High Park-Swansea,43.64555,-79.47592,Entire home/apt,299,28,79,2022-09-12,1.33,2,89,20,STR-2012-GDKRVF
22153112,Modern Loft In The Heart Of King West,60661,Gabe,,Waterfront Communities-The Island,43.64701,-79.39395,Entire home/apt,200,60,2,2019-06-25,0.04,1,87,0,
22172290,Lovely 2BR Condo w/ Lakeshore view near CN Tower,42419945,Kaeto,,Niagara,43.63568,-79.40054,Entire home/apt,150,28,0,,,1,0,0,
22173426,Modern guest ensuite in Annex neighbourhood.,120152430,Justin,,Annex,43.66544,-79.41723,Entire home/apt,68,28,92,2022-11-12,1.84,2,20,7,
22101681,Bright Private Room Downtown Toronto,161457242,Charlotte,,Waterfront Communities-The Island,43.64087,-79.38162,Private room,30,28,0,,,1,0,0,
22102607,"Beautiful, Spacious, Cozy, and Central",156416831,Todd,,Corso Italia-Davenport,43.676839480120066,-79.43909312692088,Entire home/apt,159,28,197,2022-11-13,3.24,1,15,30,STR-2012-GTVHHH
22175196,Modern Private Basement Flat West Toronto,14720783,Dovran,,Dovercourt-Wallace Emerson-Junction,43.67371,-79.43784,Entire home/apt,77,28,40,2022-08-15,0.66,3,309,5,
22106013,Luxury condo - 2 mins walk to train subway,84174460,Jodie,,Islington-City Centre West,43.63947,-79.53573,Entire home/apt,85,30,1,2017-12-08,0.02,1,0,0,
22106205,Warm comfotable place Public transit at front door,152636901,Tim,,Forest Hill South,43.70201,-79.41657,Private room,45,28,51,2022-11-10,0.85,1,307,3,
22175206,Contemporary guest ensuite in Annex neighbourhood.,120152430,Justin,,Annex,43.66735,-79.41654,Entire home/apt,61,28,92,2022-10-23,1.83,2,29,9,
22107540,Cozy ground floor room in a beautiful Bungalow.,122085458,Sabina,,West Hill,43.7654,-79.19028,Private room,56,28,1,2019-12-29,0.03,12,253,0,STR-2009-HZPDPM
22176379,Good Vibrations Space * 93 Walk Score & 91 Transit,33879,Hanseung Michael,,South Riverdale,43.66578,-79.33505,Entire home/apt,75,29,68,2022-10-13,1.13,1,59,23,STR-2203-HVSHHL
22118009,Cozy Condo Downtown Toronto,8105916,Nancy,,Waterfront Communities-The Island,43.64171,-79.39632,Entire home/apt,123,28,8,2020-02-16,0.13,1,0,0,
22185893,1 bd room fit 1-1week stay,146407385,Katie,,Woburn,43.76645,-79.2089,Entire home/apt,57,28,0,,,1,0,0,
22187822,Master room-Ensuite bath- Lawrence W Station,162105094,Yuan,,Englemount-Lawrence,43.71634,-79.44092,Private room,66,30,31,2021-04-22,0.52,6,308,0,STR-2009-GHSXPF
22122689,Entire condo in downtown Toronto! BEST LOCATION!!!,161618918,Kris,,Waterfront Communities-The Island,43.6433,-79.38192,Entire home/apt,111,28,4,2018-04-26,0.07,1,0,0,
22432823,Private Family Room with separate entrance,154736187,Lien,,York University Heights,43.75327,-79.50015,Private room,42,28,0,,,4,0,0,
22188907,Quiet Private Room-Private Bath-Lawrence W Station,162105094,Yuan,,Englemount-Lawrence,43.71649,-79.44295,Private room,56,30,5,2019-09-08,0.10,6,308,0,STR-2009-GHSXPF
22192511,Luxurious Condo near CN Tower - Private Room,130086622,Yasir Bin,,Waterfront Communities-The Island,43.64121,-79.39201,Private room,2000,28,56,2018-08-05,0.92,1,0,0,
22445725,5* Condo beside the CN Tower & Convention Centre,157366308,Laila,,Waterfront Communities-The Island,43.64322,-79.39054,Entire home/apt,85,60,103,2021-01-01,1.76,1,0,0,
22451585,2 bedrooms with Private Bath and Parking,191654,Stefan,,Moss Park,43.65756,-79.37082,Private room,260,4,8,2022-11-15,0.22,1,120,7,STR-2012-HRWPHL
22193563,Appartement by the lake,87499647,Maxime,,Roncesvalles,43.63892,-79.44538,Entire home/apt,40,28,8,2020-08-23,0.15,1,0,0,
22455081,"Presidential 3Br+2Wr Condo, Toronto ED (Core DT)",4525751,Kalani,,Waterfront Communities-The Island,43.64138,-79.38294,Entire home/apt,199,28,13,2020-01-26,0.22,15,0,0,STR-2011-FZCKVD
22193677,Room in a Detached house (serene neighbourhood),59618953,Arjun,,Bendale,43.74889,-79.24468,Private room,40,28,1,2022-11-10,1,4,359,1,
22463056,*New Gem* Private 1 Bed 4min Walk to Queen West,32573104,Angie,,Trinity-Bellwoods,43.64971,-79.41126,Entire home/apt,125,1,29,2022-11-20,0.84,1,86,20,STR-2204-FGFHHB
22204503,Rebecca Toronto Guest House#3 for 1 people,86526357,Chohui Rebecca,,Downsview-Roding-CFB,43.73772,-79.48155,Private room,54,28,52,2022-11-18,0.87,4,64,8,STR-2203-FPQXVC
22208764,Luxurious 2 BR Condo! | Downtown | Fully Equipped!,162287125,Brian,,South Parkdale,43.63936,-79.42353,Entire home/apt,196,28,13,2018-06-18,0.22,1,0,0,
22463537,"Sunlit Single Bedroom, near UP Express/ GO Station",119983675,Daniel,,Weston,43.70131,-79.51989,Private room,57,29,38,2022-11-30,0.67,5,9,8,
22208907,Sleepy Hollow: A savvy traveller's idyllic retreat,162288103,Bill And Christine,,Roncesvalles,43.64765,-79.44421,Entire home/apt,90,4,157,2022-11-20,2.60,1,124,36,STR-2011-HCKRVJ
22466259,Cozy home with a view,163564955,Aliza,,Annex,43.6712,-79.40249,Private room,45,28,20,2018-04-01,0.33,1,0,0,
22210513,1BedroomCondo/Pool/CN Tower/Entertainment District,112401831,Jacob,,Waterfront Communities-The Island,43.6441277,-79.38940579999999,Entire home/apt,230,28,1,2022-10-16,0.57,1,170,1,
22468008,Spacious Studio Suite,41508264,Jordan,,Church-Yonge Corridor,43.66714,-79.38484,Entire home/apt,89,28,7,2018-05-20,0.12,1,0,0,
22210645,"Cozy, Modern Junior 1 Bedroom Apartment",2165178,Sue,,Keelesdale-Eglinton West,43.69149,-79.46629,Entire home/apt,100,28,40,2022-10-11,0.67,6,176,3,STR-2010-HTDRPL
22468912,Bright Basement Bedroom in High Park,164702935,Jenny,,High Park North,43.65639,-79.46044,Entire home/apt,85,28,64,2022-11-02,1.12,1,150,4,
22212138,House in Trinity Bellwoods Little Italy,162305399,Lionel,,Trinity-Bellwoods,43.64885,-79.4088,Entire home/apt,110,28,1,2017-12-14,0.02,1,0,0,
22471259,Downtown House,164394291,Pierre,,Broadview North,43.68659,-79.35461,Private room,163,28,1,2018-05-13,0.02,1,0,0,
22213668,Downtown Spacious Third Floor Attic,103972961,Eva,,Annex,43.67167,-79.4028,Entire home/apt,88,28,24,2022-08-14,0.41,1,257,3,
22474766,A gem in Roncesvalles,39392691,Des,,Roncesvalles,43.64115,-79.44563,Private room,60,45,8,2019-10-07,0.15,2,189,0,
22214209,Best View In the City! Close to Everything.,25741380,Rachael,,Roncesvalles,43.63907,-79.44463,Entire home/apt,140,7,18,2022-11-09,0.53,1,67,5,STR-2204-JDGPHM
22479549,toronto welcomehouse 101 room&private washroom,164815285,James,,L'Amoreaux,43.8,-79.30105,Private room,90,28,1,2018-09-09,0.02,10,356,0,
22226653,双人间1,98862468,Xiaohua,,Kennedy Park,43.729,-79.25409,Private room,69,1,5,2022-10-19,0.09,2,23,2,STR-2208-GHKHHF
22479713,Cozy open concept condo downtown Toronto,37885864,Kara,,Niagara,43.63719,-79.40169,Entire home/apt,150,28,4,2018-11-10,0.07,1,0,0,
22227529,Home away from home,152235703,Katie,,Waterfront Communities-The Island,43.64406,-79.39033,Entire home/apt,160,28,0,,,1,0,0,
22485167,"Bright, bohemian Kensington Market Studio",164880650,Eric,,Kensington-Chinatown,43.65493,-79.40178,Entire home/apt,65,28,23,2018-08-10,0.38,1,0,0,
22229540,Beautiful Second Floor 1BR Suite Yorkdale/Parking,162433636,Bryan,,Englemount-Lawrence,43.72287,-79.4458,Entire home/apt,84,28,67,2022-11-09,1.11,3,338,7,
22230917,Bright Second Floor One Bedroom,162445410,Jack,,Englemount-Lawrence,43.7232,-79.44627,Entire home/apt,84,28,61,2022-10-04,1.01,2,344,6,
22492858,Private room on Bay and College,72765399,Scheherazade,,Bay Street Corridor,43.66234,-79.38656,Private room,50,28,0,,,1,0,0,
22496883,Luxury Penthouse w BREATHTAKING CN TOWER Views!,38677739,Kat,,Waterfront Communities-The Island,43.64158,-79.39093,Entire home/apt,2024,28,21,2022-06-01,0.36,6,177,1,STR-2108-GKCVHF
22233316,Charming 3BR Home in Trendy Junction *with Sauna!*,1686939,Adam,,Junction Area,43.66579,-79.46086,Entire home/apt,500,2,56,2022-09-11,0.93,1,23,9,STR-2011-FPSXVC
22497602,Cozy Basement,165034301,Mirela,,Yorkdale-Glen Park,43.7113,-79.46069,Entire home/apt,115,2,133,2022-12-04,2.33,1,312,33,STR-2011-GYLXVH
22239615,"High Park Toronto, in front of your footsteps!",150551096,Danìel,,High Park-Swansea,43.65138,-79.46188,Private room,81,28,0,,,1,0,0,
22498167,Beautiful Pad in the Pocket of Leslieville,130522567,Peter,,North Riverdale,43.66991,-79.34163,Entire home/apt,60,28,15,2018-09-23,0.25,1,0,0,
22249237,Brand New One Bedroom Suite,36647025,Donya,,Don Valley Village,43.78996,-79.36665,Entire home/apt,130,28,54,2020-11-17,0.90,2,90,0,str-2012-fzvhhd
22504481,Newly renovated basement bedroom with twin bed,100969994,Fei,,Milliken,43.82052,-79.27753,Private room,37,29,34,2022-12-05,0.57,3,325,2,
22250173,Private Warming Room,162582910,Edward,,Westminster-Branson,43.7852,-79.46118,Private room,35,28,3,2018-07-31,0.05,1,0,0,
22504731,Newly renovated basement bedroom with full bed,100969994,Fei,,Milliken,43.82146,-79.27813,Private room,38,29,28,2022-08-31,0.47,3,219,2,
22250975,LUXURIOUS 2BR CONDO IN THE SKY,58930600,Jonathan,,Bay Street Corridor,43.66091,-79.38628,Entire home/apt,259,28,2,2018-04-02,0.03,1,0,0,
22258428,Downtown Toronto - Queen St West - Private Condo,21847180,Andrew,,Little Portugal,43.6426,-79.42445,Entire home/apt,100,28,2,2018-01-01,0.03,2,0,0,
22259815,Basement bachelor apartment. Quiet and clean.,162661861,David,,Newtonbrook East,43.79658,-79.417,Private room,35,28,0,,,1,0,0,
22261399,Private Lockable Room in Downtown Toronto!!,161405482,Steve,,Kensington-Chinatown,43.65667,-79.39088,Private room,59,28,0,,,2,0,0,
22505005,Sunny Private BR/BTH City Views & Parking,103603969,Janna,,Mount Pleasant West,43.69982,-79.39196,Private room,80,28,48,2020-03-12,1.23,1,0,0,
22265191,Upscale Townhouse 2BD/2BH w/Terrace & Free Pkg,455759,Andrew,,Niagara,43.63894,-79.41339,Entire home/apt,163,28,1,2017-12-30,0.02,1,0,0,
22506985,York University Family Room 2 Comfortable beds,154736187,Lien,,York University Heights,43.75111,-79.49901,Private room,32,28,3,2018-03-02,0.05,4,0,0,
