"id","host_id.x","price","minimum_nights","number_of_reviews","availability_365","calculated_host_listings_count","host_id.y","host_is_superhost"
682880540493891456,149783502,95,28,0,365,3,149783502,FALSE
682882126221017216,472454442,45,1,10,228,3,472454442,TRUE
683149297454408448,15975229,128,3,1,1,1,15975229,FALSE
683197700547487872,383643698,90,28,1,250,2,383643698,FALSE
683258967537247616,115183206,279,28,2,339,1,115183206,FALSE
683360074066164992,245417090,55,28,0,31,15,245417090,TRUE
683371156185919232,64342495,120,1,7,365,1,64342495,FALSE
683437811721588864,2226358,314,28,4,89,1,2226358,FALSE
683474031281857408,454757093,236,2,8,243,1,454757093,FALSE
683474946802475392,94526217,186,28,14,203,1,94526217,FALSE
683497922749178624,460443520,283,28,13,0,33,460443520,FALSE
683562120526928384,457592791,108,2,22,258,2,457592791,TRUE
683624516381780992,460443520,355,1,21,52,33,460443520,FALSE
683810766270864512,131660608,450,28,0,339,1,131660608,FALSE
683910333051433856,472710695,57,1,12,361,1,472710695,FALSE
683943899055924736,472721851,94,1,47,23,1,472721851,FALSE
683970593224861056,6523986,146,2,19,65,1,6523986,TRUE
684023485855007232,260652800,35,30,1,337,9,260652800,FALSE
684041130828663168,80583803,79,29,0,365,3,80583803,FALSE
684042263891077888,151455685,1300,1,7,365,1,151455685,FALSE
684064374598324480,472057347,121,1,2,336,2,472057347,FALSE
684158840750067072,175660623,200,2,3,0,1,175660623,FALSE
684233690298665088,468228808,39,28,0,220,13,468228808,FALSE
684247917218032384,1830866,215,13,0,183,1,1830866,TRUE
684254207593354752,158899158,83,1,11,353,4,158899158,FALSE
684296012130394112,472824805,82,2,1,137,1,472824805,FALSE
684576050094687360,2181324,300,7,3,249,1,2181324,FALSE
684608098636876032,472891747,130,28,0,342,1,472891747,FALSE
684610814106236288,472891452,750,28,0,278,4,472891452,TRUE
684630443377315328,33785393,140,28,0,173,1,33785393,FALSE
684647461698162304,54798613,80,28,3,170,2,54798613,FALSE
684772189463150848,472949373,296,1,16,175,1,472949373,TRUE
684804502427586816,214853359,239,2,15,171,1,214853359,FALSE
684839301734888704,15738572,90,28,1,253,1,15738572,FALSE
684839956320276224,272674636,89,30,0,364,2,272674636,FALSE
684881572432363776,462934916,55,1,22,89,3,462934916,FALSE
684969696274576640,149783502,75,28,1,365,3,149783502,FALSE
684974326221854080,175116368,75,1,10,68,3,175116368,TRUE
684982607498078976,41514146,110,28,0,365,4,41514146,FALSE
684987336266474496,473008437,109,28,0,364,2,473008437,FALSE
684996940155229312,149783502,85,28,0,180,3,149783502,FALSE
685003370300672256,471727038,130,28,0,364,1,471727038,FALSE
685009474339422848,428034967,59,1,4,361,3,428034967,FALSE
685054651267988992,460189110,613,2,1,107,2,460189110,FALSE
685107587988820096,348515163,333,28,0,364,2,348515163,FALSE
685316114804749440,101886399,250,5,2,334,1,101886399,FALSE
685424299483265408,10602880,457,4,1,22,1,10602880,FALSE
685528556206595712,250931206,40,28,0,221,7,250931206,TRUE
685550158547402880,433725457,187,1,18,132,4,433725457,TRUE
685553031453453184,348430184,230,2,5,360,9,348430184,FALSE
685558812015177856,433725457,182,1,20,119,4,433725457,TRUE
685564623818492672,433725457,246,1,33,112,4,433725457,TRUE
685574641763978112,134933529,157,31,15,354,22,134933529,FALSE
685605881854670208,441676702,110,1,23,308,2,441676702,TRUE
685682178370855808,471573371,399,28,1,332,3,471573371,TRUE
685683759141614464,416677873,269,28,22,365,40,416677873,FALSE
685695595569727488,416677873,214,28,16,365,40,416677873,FALSE
685695967662989184,328390393,51,1,6,340,7,328390393,FALSE
685718346898465408,138926336,300,4,6,46,1,138926336,FALSE
685722565527177600,174661737,51,29,0,186,22,174661737,TRUE
685759890283292928,174661737,50,29,1,359,22,174661737,TRUE
685775403047613824,105605194,50,31,0,214,20,105605194,FALSE
685783634373932416,473214669,118,28,0,327,1,473214669,FALSE
685795278756525568,416677873,237,28,15,361,40,416677873,FALSE
685811523587991040,105605194,50,31,0,360,20,105605194,FALSE
685853827338070656,418797989,85,30,0,365,1,418797989,FALSE
686044069862826624,93772842,150,28,0,365,1,93772842,FALSE
686076654803970048,411800138,55,30,0,365,4,411800138,FALSE
686076713279009152,411800138,50,60,1,364,4,411800138,FALSE
686084363828696192,6386296,79,28,0,309,52,6386296,FALSE
686091425319783168,17403496,300,28,0,364,1,17403496,FALSE
686098272821943552,6386296,90,28,0,365,52,6386296,FALSE
686148939340672768,465891299,1500,31,0,365,1,465891299,FALSE
686149851018801536,471873988,74,28,0,28,4,471873988,FALSE
686172956075795968,123524356,67,1,9,362,3,123524356,FALSE
686173449486884736,123524356,70,1,6,351,3,123524356,FALSE
686282244449175424,473341603,345,3,1,81,1,473341603,FALSE
686337391417581440,470011717,49,1,8,358,3,470011717,FALSE
686422757258046464,373073145,88,1,1,302,5,373073145,FALSE
686425572921568512,250311734,130,80,0,153,4,250311734,TRUE
686463578202401664,460443520,488,1,27,46,33,460443520,FALSE
686507039497549952,90354079,75,28,1,232,1,90354079,FALSE
686517086971077120,153273058,281,28,4,316,2,153273058,FALSE
686533063022043008,153273058,252,28,17,326,2,153273058,FALSE
686548924556906112,473401479,471,5,9,152,1,473401479,FALSE
686709544800139008,70049824,150,28,0,18,1,70049824,FALSE
686779328911791872,460443520,354,1,22,55,33,460443520,FALSE
686805061601409920,473456943,199,2,10,241,1,473456943,FALSE
686871097172884864,249317446,76,30,0,339,2,249317446,FALSE
686873858742399872,452690653,56,2,15,316,3,452690653,FALSE
686878297427847680,416677873,98,28,2,90,40,416677873,FALSE
686897933802865920,416677873,118,28,1,312,40,416677873,FALSE
686904407955691648,127349563,95,1,9,339,1,127349563,FALSE
686904660356755712,416677873,94,28,0,311,40,416677873,FALSE
686914694458942848,280788930,350,30,0,179,1,280788930,FALSE
686934208941424384,384407376,232,28,9,41,2,384407376,FALSE
686975985632674816,97661288,216,28,11,69,1,97661288,FALSE
687023705162086656,473518839,180,31,0,97,1,473518839,FALSE
687039788579314688,58805375,95,1,1,80,3,58805375,FALSE
687042935984121728,41514146,92,29,2,74,4,41514146,FALSE
687101484966359296,12736439,240,28,0,81,1,12736439,FALSE
687144588456056448,473361221,48,1,9,90,3,473361221,FALSE
687151181203810944,473361221,56,1,8,90,3,473361221,FALSE
687169994778741376,305101900,103,1,10,347,3,305101900,FALSE
687223287664260992,452690653,81,2,5,342,3,452690653,FALSE
687232133026046464,452690653,186,5,0,316,3,452690653,FALSE
687414619708962688,473557681,202,1,0,364,1,473557681,FALSE
687584884670860800,472891452,80,28,9,345,4,472891452,TRUE
687658724800168448,69684066,109,28,0,0,1,69684066,FALSE
687720005961792256,258867325,350,2,3,177,1,258867325,FALSE
687749034261782656,471956457,220,28,13,310,2,471956457,FALSE
687764733618586880,473277922,243,28,11,362,3,473277922,FALSE
687785350028064128,146226441,94,28,0,84,34,146226441,FALSE
687796417542276864,473687589,498,1,25,323,1,473687589,TRUE
687805311026062848,473689199,60,28,5,335,1,473689199,FALSE
687827492526878464,473693285,68,28,0,245,1,473693285,FALSE
687847865125030656,51777332,270,28,0,365,1,51777332,FALSE
687924746220878208,419129231,100,28,3,89,2,419129231,FALSE
687931242075452800,333146962,20,30,1,115,1,333146962,FALSE
687935875580977792,473204427,70,1,5,281,2,473204427,TRUE
687998892806186752,468228808,74,28,0,354,13,468228808,FALSE
688271508297404288,473782059,94,28,1,355,1,473782059,FALSE
688285741332300160,51088860,182,28,0,88,1,51088860,FALSE
688290293988637952,136300064,117,28,1,344,1,136300064,FALSE
688337600802609024,15696128,7592,4,1,150,3,15696128,FALSE
688338262173895040,30974039,193,5,1,52,1,30974039,FALSE
688382801354920064,77805329,120,2,16,80,1,77805329,FALSE
688427466766086144,473833210,85,90,0,346,1,473833210,FALSE
688428492497000960,473833187,208,1,8,90,2,473833187,TRUE
688585722669179008,473873452,285,28,6,333,6,473873452,FALSE
688600243779953280,473876651,279,2,24,98,1,473876651,TRUE
688600678858002560,311806688,99,28,0,58,6,311806688,FALSE
688610568388224256,48986002,85,2,12,52,1,48986002,FALSE
688623633413974144,388889936,55,28,0,365,2,388889936,FALSE
688660181167166080,473204427,73,1,2,90,2,473204427,TRUE
688669505678403200,427856788,58,28,0,364,3,427856788,FALSE
688863661229089408,32768681,189,28,10,138,6,32768681,TRUE
688957491667711488,48968109,150,4,2,145,1,48968109,FALSE
688990441074358272,73413662,160,1,7,334,4,73413662,FALSE
689035932527864064,85109485,225,28,0,347,12,85109485,TRUE
689064632987732608,6470169,189,28,0,365,1,6470169,FALSE
689104359650176000,472891452,110,28,7,304,4,472891452,TRUE
689115540192663424,19206617,85,28,0,364,4,19206617,FALSE
689129910380395904,11336022,134,28,0,107,1,11336022,FALSE
689174201260996992,234843740,99,2,5,365,1,234843740,FALSE
689181421801453056,474025216,219,2,13,362,1,474025216,TRUE
689185774119444608,470779242,574,28,1,57,1,470779242,FALSE
689186768548195328,55658531,259,28,4,172,1,55658531,FALSE
689202462557170048,71594994,64,28,1,311,4,71594994,TRUE
689254882271458176,47942385,471,28,0,365,1,47942385,FALSE
689265828990516736,467621539,195,28,0,365,1,467621539,FALSE
689270915589336832,236371512,85,28,1,335,1,236371512,FALSE
689295402572321408,13903514,130,3,3,14,1,13903514,FALSE
689314218565971200,302395722,90,2,0,363,1,302395722,FALSE
689320571708269440,470853583,99,28,16,249,1,470853583,TRUE
689321680389443584,317648405,88,1,0,70,2,317648405,FALSE
689326680076214400,56118558,336,4,6,163,18,56118558,TRUE
689327297163958272,472454442,38,1,13,233,3,472454442,TRUE
689373418016414592,428034967,63,1,6,361,3,428034967,FALSE
689373521103249536,428034967,59,1,5,315,3,428034967,FALSE
689449641608656000,168616416,110,28,2,364,3,168616416,TRUE
689584272226499712,358185,192,3,3,52,1,358185,FALSE
689631180667853440,94106552,895,5,1,345,1,94106552,FALSE
689667720343076864,472891452,340,28,13,297,4,472891452,TRUE
689680174562792576,152675,40,28,0,26,2,152675,FALSE
689745773901420160,86135332,300,14,0,342,1,86135332,FALSE
689776975857959552,447395007,116,1,25,88,1,447395007,TRUE
689783067634441856,39538208,314,3,0,12,1,39538208,FALSE
689793360482188544,60306498,195,28,0,70,5,60306498,TRUE
689819744255180928,86751387,129,115,0,340,1,86751387,FALSE
689825783931136384,56118558,328,3,1,163,18,56118558,TRUE
689830773906623104,467059838,220,5,2,354,1,467059838,FALSE
689834541496788480,464008543,260,29,0,365,6,464008543,TRUE
689867714201003904,233901044,137,28,3,210,1,233901044,TRUE
689893006476826496,148512090,208,1,25,70,2,148512090,TRUE
689893441299293184,82497555,700,1,0,364,1,82497555,FALSE
689894037495758464,474203487,146,28,0,338,3,474203487,FALSE
689894210429518336,474203487,75,28,1,322,3,474203487,FALSE
689913986958105216,121126252,76,2,20,334,2,121126252,TRUE
689914106700932224,121126252,69,2,16,336,2,121126252,TRUE
689930115592495872,470996190,44,28,0,365,3,470996190,FALSE
689934889586703616,471079947,91,56,0,65,4,471079947,FALSE
689983145781143040,386018069,250,4,14,164,1,386018069,TRUE
689985784973431552,404589983,109,28,1,67,5,404589983,FALSE
689999183083741056,473873452,377,10,0,364,6,473873452,FALSE
690012163802363776,207578705,88,1,6,79,1,207578705,FALSE
690015590517642368,427856788,40,28,0,310,3,427856788,FALSE
690039355788044800,91301398,190,28,0,364,1,91301398,FALSE
690045134847346304,83980999,72,3,6,365,4,83980999,TRUE
690056096012403456,86202962,185,1,25,66,1,86202962,FALSE
690078491979105920,466611185,222,28,0,365,1,466611185,FALSE
690079632273014912,6110826,7095,28,0,309,1,6110826,FALSE
690160910086346752,468228808,45,28,0,309,13,468228808,FALSE
690351428052313984,467487096,25,28,0,307,9,467487096,FALSE
690485745397469952,174967435,40,28,0,337,2,174967435,FALSE
690513912583732480,474346074,300,28,26,50,2,474346074,TRUE
690549870913307264,4024961,79,1,29,356,4,4024961,TRUE
690590011977486848,149273127,500,28,0,29,5,149273127,TRUE
690604036127623424,102017509,250,28,0,331,1,102017509,FALSE
690617618710301184,474375800,279,28,0,66,1,474375800,FALSE
690618608683043968,392403571,299,28,4,365,24,392403571,TRUE
690626360425312768,392403571,281,28,1,365,24,392403571,TRUE
690641613248004736,472454442,38,1,15,229,3,472454442,TRUE
690642127982677120,392403571,597,28,1,357,24,392403571,TRUE
690683996869189760,155780855,296,1,34,74,1,155780855,FALSE
690738292791058944,474406124,70,1,15,237,2,474406124,FALSE
690761228114613376,422851180,200,2,6,113,1,422851180,FALSE
690766382069907200,201786090,103,28,16,364,2,201786090,FALSE
690815404692678656,21555578,80,2,10,175,1,21555578,FALSE
690890445343009664,282182663,200,2,2,365,1,282182663,FALSE
690945221656215680,379013088,96,28,0,63,20,379013088,FALSE
690978030493379328,379013088,95,28,0,89,20,379013088,FALSE
690996196938788224,379013088,2000,28,1,89,20,379013088,FALSE
691008566562024832,379013088,80,28,0,65,20,379013088,FALSE
691043477830030848,474301890,213,1,35,213,2,474301890,TRUE
691077102864491008,379013088,80,28,2,62,20,379013088,FALSE
691088825486835328,379013088,87,28,0,84,20,379013088,FALSE
691111228797334912,474198360,700,1,7,280,2,474198360,FALSE
691167416488443520,6386296,81,28,0,364,52,6386296,FALSE
691220523736304384,3799181,264,3,11,165,3,3799181,TRUE
691229155275237760,89230014,556,2,4,339,2,89230014,FALSE
691233817961604608,117056370,160,28,1,365,1,117056370,FALSE
691265048825962752,434618363,98,28,0,365,1,434618363,FALSE
691267161266200960,271372990,250,60,0,339,1,271372990,FALSE
691281981083110400,2229068,129,28,2,309,2,2229068,TRUE
691374202061697536,471902440,149,28,2,180,4,471902440,TRUE
691393532330814464,24232740,130,2,0,14,1,24232740,FALSE
691416309425631872,56118558,279,28,5,365,18,56118558,TRUE
691418936779034496,205397376,90,31,1,138,1,205397376,FALSE
691468988707792512,474419971,149,28,26,16,1,474419971,FALSE
691498985890374528,89511908,150,28,0,83,1,89511908,FALSE
691548954809398144,248054691,185,1,3,70,1,248054691,TRUE
691563611717951360,419503249,283,1,15,139,1,419503249,FALSE
691776379097161472,474565134,256,28,22,180,2,474565134,FALSE
691865223181053696,228148349,72,1,30,356,3,228148349,FALSE
691871675318459136,35004414,471,28,0,364,1,35004414,FALSE
691880408362691584,46428745,62,28,1,98,1,46428745,FALSE
691890345433377280,196153891,455,2,6,342,1,196153891,TRUE
691938251821686912,474312916,180,28,0,85,2,474312916,FALSE
691984115439957504,6386296,77,28,0,365,52,6386296,FALSE
692000565586650368,455833943,90,1,19,365,5,455833943,TRUE
692001977821652480,6386296,75,28,0,364,52,6386296,FALSE
692005699630898304,377337839,288,3,17,84,1,377337839,FALSE
692007786004802048,6386296,71,28,0,364,52,6386296,FALSE
692016597357429120,422019442,169,2,1,351,1,422019442,FALSE
692019565935067136,82922492,180,90,0,249,2,82922492,TRUE
692021295361538048,455833943,90,1,11,365,5,455833943,TRUE
692023086081133056,6386296,103,28,0,364,52,6386296,FALSE
692027793963810816,468228808,67,28,2,365,13,468228808,FALSE
692039879873042816,455833943,90,1,6,365,5,455833943,TRUE
692051411947676672,369578756,494,28,2,364,10,369578756,FALSE
692069660298412928,385143931,80,28,0,335,33,385143931,FALSE
692141050394948224,166014003,128,28,0,365,2,166014003,FALSE
692152219538571008,269420086,40,28,4,303,4,269420086,FALSE
692184306981023616,460443520,234,28,2,364,33,460443520,FALSE
692278616522647296,146226441,193,28,0,364,34,146226441,FALSE
692509188205143424,158899158,295,1,3,361,4,158899158,FALSE
692538593580887040,381563521,349,28,0,365,19,381563521,TRUE
692576507012404480,90250855,670,2,15,325,1,90250855,FALSE
692586093862347008,120018988,95,28,3,52,1,120018988,TRUE
692594595634068224,159015959,188,1,18,4,3,159015959,TRUE
692638747902167168,19602670,100,28,0,37,1,19602670,FALSE
692659910431433216,474825156,500,28,6,339,2,474825156,FALSE
692723874104916480,26292602,189,1,18,365,1,26292602,FALSE
692728017597957120,158105997,75,1,12,318,1,158105997,FALSE
692787262236736768,159015959,179,1,12,6,3,159015959,TRUE
692829604230208640,240599114,436,2,0,50,4,240599114,FALSE
692837167591649408,240599114,102,2,2,20,4,240599114,FALSE
692841063387659008,416867897,110,28,0,365,1,416867897,FALSE
692841271036314752,240599114,157,2,0,24,4,240599114,FALSE
692842936973971456,240599114,196,2,1,22,4,240599114,FALSE
692861723213671296,106532967,313,2,8,247,3,106532967,FALSE
692894588801258752,474877850,450,28,0,365,1,474877850,FALSE
692896426070389504,474878080,140,2,2,364,6,474878080,FALSE
692904284371799424,160675010,250,28,0,355,1,160675010,FALSE
692913667972692736,219501064,170,1,6,82,1,219501064,FALSE
692919498064199296,474878080,230,2,3,364,6,474878080,FALSE
692926526447809664,15945025,120,1,2,365,1,15945025,FALSE
692930545618453632,474883952,75,28,1,309,2,474883952,FALSE
692970617421243264,474405217,300,28,22,50,2,474405217,TRUE
693058598118996608,408591534,100,28,1,283,8,408591534,FALSE
693327411709133696,237940117,150,100,0,246,3,237940117,TRUE
693342150958698496,473080638,150,3,8,21,4,473080638,FALSE
693382360711249792,254441011,478,28,8,20,1,254441011,FALSE
693407676361903616,474978985,134,28,10,365,1,474978985,FALSE
693423180726236544,413664378,98,28,0,326,8,413664378,TRUE
693433568285606400,25265884,125,29,0,356,1,25265884,FALSE
693464878738041472,54798613,85,28,0,168,2,54798613,FALSE
693481383364613248,473080638,120,3,1,308,4,473080638,FALSE
693481810889448704,475000391,239,28,0,365,1,475000391,FALSE
693487569410467072,473080638,120,3,0,307,4,473080638,FALSE
693490964398319360,473080638,120,3,0,308,4,473080638,FALSE
693544345444284672,269420086,85,28,1,365,4,269420086,FALSE
693585004721794304,211180272,180,7,0,9,1,211180272,FALSE
693634346557232000,23357884,470,28,0,281,3,23357884,TRUE
693658249956976896,475041591,899,1,18,80,1,475041591,FALSE
693672371395961472,48844816,160,1,22,347,3,48844816,FALSE
693685255773143808,11004800,64,28,1,70,3,11004800,FALSE
693685593949022336,392403571,299,28,4,365,24,392403571,TRUE
693707851863830528,50691844,224,3,15,151,1,50691844,TRUE
693725162327193600,135718015,249,28,0,364,38,135718015,FALSE
693732727881150720,135718015,449,28,1,364,38,135718015,FALSE
693927726647856128,464008543,38,29,0,364,6,464008543,TRUE
694021994903489280,475108576,102,2,8,66,1,475108576,FALSE
694027850568750720,151305987,69,2,6,42,15,151305987,FALSE
694030569444181248,151305987,75,28,11,35,15,151305987,FALSE
694081946301119232,39493308,95,2,8,327,2,39493308,TRUE
694094051993768320,475130363,300,1,12,324,1,475130363,FALSE
